current,height,name,city,state,latitude,longitude,abandoned,is completed,completed.year,air traffic control tower,belltower,bridge,casino,commercial,education,exhibition,floors above,government,hospital,hotel,industrial,library,museum,observation,office,other,rank,religious,residential,retail,serviced apartments,telecommunications
completed,124.4000015,JW Marriott Convention Hotel,Austin,Texas,30.26465988,-97.74299622,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1205,FALSE,FALSE,FALSE,FALSE,FALSE
completed,124.5,The Plaza in Clayton Residential Tower,Clayton,Missouri,38.64789963,-90.33215332,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1204,FALSE,TRUE,FALSE,FALSE,FALSE
completed,124.6399994,Museum Tower,Chicago,Illinois,41.86610031,-87.62127686,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1203,FALSE,TRUE,FALSE,FALSE,FALSE
completed,124.6699982,Nashville Life & Casualty Tower,Nashville,Tennessee,36.16339111,-86.77908325,FALSE,TRUE,1957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1201,FALSE,FALSE,FALSE,FALSE,FALSE
completed,124.6699982,Westin Building,Seattle,Washington,47.61434937,-122.3389206,FALSE,TRUE,1981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE,FALSE,FALSE
completed,124.8700027,Citylights at Queens Landing,New York City,New York,40.74440002,-73.95752716,FALSE,TRUE,1997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1199,FALSE,TRUE,FALSE,FALSE,FALSE
completed,124.9700012,1100 North Lake Shore Drive,Chicago,Illinois,41.90258026,-87.62496948,FALSE,TRUE,1979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1194,FALSE,TRUE,FALSE,FALSE,FALSE
completed,124.9700012,Lexington Financial Center,Lexington,Kentucky,38.04756165,-84.49906921,FALSE,TRUE,1987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1195,FALSE,FALSE,FALSE,FALSE,FALSE
completed,124.9700012,Winston Tower,Winston-Salem,North Carolina,36.09820938,-80.2435379,FALSE,TRUE,1966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1197,FALSE,FALSE,FALSE,FALSE,FALSE
completed,124.9700012,Regional Enterprise Tower,Pittsburgh,Pennsylvania,40.44144821,-79.99668121,FALSE,TRUE,1953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1195,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125,595 Market Street,San Francisco,California,37.78926849,-122.4010162,FALSE,TRUE,1979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1193,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125,Two Tequesta Point,Miami,Florida,25.7687397,-80.18296814,FALSE,TRUE,1999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1187,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125,Silver Legacy Resort & Casino,Reno,Nevada,39.53004837,-119.8162003,FALSE,TRUE,1995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1189,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125,52 East End Avenue,New York City,New York,40.77230072,-73.94705963,FALSE,TRUE,1987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1187,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125,National City Center,Cleveland,Ohio,41.50070953,-81.68768311,FALSE,TRUE,1980,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1190,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125,Chemed Center,Cincinnati,Ohio,39.10118866,-84.50817108,FALSE,TRUE,1990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1191,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125,One City Centre,Houston,Texas,29.75617027,-95.36492157,FALSE,TRUE,1961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1191,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125.0500031,Niels Eperson Building,Houston,Texas,29.75894928,-95.36502075,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1186,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125.1399994,MoMo,Chicago,Illinois,41.88478088,-87.62744141,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1185,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125.2699966,505 5th Avenue,New York City,New York,40.75355911,-73.98040771,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1184,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125.3000031,The Club at Brickell Bay,Miami,Florida,25.76174927,-80.19000244,FALSE,TRUE,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1183,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125.5,"Continuum on South Beach, North Tower",Miami Beach,Florida,25.76795959,-80.13256073,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1180,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125.5,Ashton,Austin,Texas,30.26436043,-97.74530792,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1181,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125.5800018,Eddie Bauer at Lincoln Square,Bellevue,Washington,47.61671829,-122.2008209,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1179,FALSE,FALSE,FALSE,FALSE,FALSE
completed,125.5999985,First Allied Plaza,San Diego,California,32.7154007,-117.1687698,FALSE,TRUE,2005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1178,FALSE,TRUE,FALSE,FALSE,FALSE
completed,125.9000015,50 Columbus,Jersey City,New Jersey,40.71868896,-74.03922272,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1177,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126,Two Embarcadero Center,San Francisco,California,37.79507828,-122.3984375,FALSE,TRUE,1974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1175,FALSE,FALSE,FALSE,FALSE,FALSE
completed,126,Three Embarcadero Center,San Francisco,California,37.79521179,-122.3973618,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1175,FALSE,FALSE,FALSE,FALSE,FALSE
completed,126,One Broadway on Brickell,Miami,Florida,25.75926971,-80.19774628,FALSE,TRUE,2005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1174,FALSE,TRUE,TRUE,FALSE,FALSE
completed,126.0299988,801 South Street Building A,Honolulu,Hawaii,21.30270004,-157.8565521,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1172,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.1999969,SkyPoint,Tampa,Florida,27.94989967,-82.46034241,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1171,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.3000031,MCI Center,Los Angeles,California,34.04822159,-118.2589569,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1170,FALSE,FALSE,FALSE,FALSE,FALSE
completed,126.3899994,10 East Delaware,Chicago,Illinois,41.89936066,-87.62796021,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1169,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.4899979,2 East Erie,Chicago,Illinois,41.89431,-87.62783813,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1168,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.5,Galaxy Towers 1,Guttenberg,New Jersey,40.79093933,-73.99965668,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1163,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.5,Galaxy Towers 2,Guttenberg,New Jersey,40.7909584,-73.99971008,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1163,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.5,Galaxy Towers 3,Guttenberg,New Jersey,40.7910614,-73.99960327,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1163,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.8000031,Orange County Courthouse,Orlando,Florida,28.548113,-81.37864,FALSE,TRUE,1997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1162,FALSE,FALSE,FALSE,FALSE,FALSE
completed,126.8000031,Ko'olani,Honolulu,Hawaii,21.29347992,-157.8491669,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1159,FALSE,TRUE,FALSE,FALSE,FALSE
completed,126.8000031,Crown Building,New York City,New York,40.76285934,-73.9745636,FALSE,TRUE,1921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1161,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127,Providian Financial Building,San Francisco,California,37.79127884,-122.3951111,FALSE,TRUE,1983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1158,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.0999985,Hidden Bay 1,Aventura,Florida,25.95178032,-80.13352966,FALSE,TRUE,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1154,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.0999985,Humana Building,Louisville,Kentucky,38.256367,-85.758574,FALSE,TRUE,1985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1157,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.0999985,First National Bank Building,St. Paul,Missouri,44.94638824,-93.09121704,FALSE,TRUE,1931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1155,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.0999985,The Pinnacle at Symphony Place,Nashville,Tennessee,36.16025925,-86.77469635,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1156,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.1399994,Nauru Tower,Honolulu,Hawaii,21.2919693,-157.8488617,FALSE,TRUE,1992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1152,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.1399994,Alta at K Station - East Tower,Chicago,Illinois,41.88882065,-87.64195251,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1153,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.4000015,The Paramount,San Francisco,California,37.78670883,-122.4020309,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1145,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.4000015,Axis on Brickell North Tower,Miami,Florida,25.76316071,-80.19434357,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1145,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.4000015,Axis on Brickell South Tower,Miami,Florida,25.76316071,-80.19434357,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1145,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.4000015,Pacifica Honolulu,Honolulu,Hawaii,21.29673004,-157.8514404,FALSE,TRUE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1144,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.4000015,80 Broad Street,New York City,New York,40.70425034,-74.01193237,FALSE,TRUE,1931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1148,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.4000015,Pacwest Center,Portland,Oregon,45.515219,-122.679949,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1150,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.4100037,Hokua at 1288 Ala Moana,Honolulu,Hawaii,21.29227066,-157.8499603,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1142,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.4100037,Oakbrook Terrace Tower,Oakbrook,Illinois,41.85823822,-87.95448303,FALSE,TRUE,1986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1143,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.5500031,100 East Pratt Street,Baltimore,Maryland,39.28705978,-76.61279297,FALSE,TRUE,1992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1141,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.6999969,Keola Lai,Honolulu,Hawaii,21.30208015,-157.857193,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1140,FALSE,TRUE,FALSE,FALSE,FALSE
completed,127.7099991,Federal Building,Cleveland,Ohio,41.5047493,-81.69184875,FALSE,TRUE,1967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1139,FALSE,FALSE,FALSE,FALSE,FALSE
completed,127.8700027,2828 Peachtree Luxury Condominiums,Atlanta,Georgia,33.83306122,-84.38540649,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1138,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128,JPMorgan Chase Building,San Francisco,California,37.788757,-122.399384,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1136,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128,The Mark on Brickell,Miami,Florida,25.76202965,-80.18894958,FALSE,TRUE,2001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1133,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128,Panorama Tower I,Las Vegas,Nevada,36.1076088,-115.1825867,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1134,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128,Panorama Tower II,Las Vegas,Nevada,36.10675812,-115.1826096,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1134,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128,LDS Office Building,Salt Lake City,Utah,40.77109909,-111.8893204,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1137,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.0200043,Vantage Pointe Condominium,San Diego,California,32.7186203,-117.1559296,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1127,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.0200043,The Infinity II,San Francisco,California,37.78950119,-122.3905792,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1127,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.0200043,Park Place on Peachtree,Atlanta,Georgia,33.8274498,-84.38815308,FALSE,TRUE,1986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1130,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.0200043,PNC Plaza,Louisville,Kentucky,38.253758,-85.759215,FALSE,TRUE,1971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1131,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.0200043,2 Columbus,New York City,New York,40.76953125,-73.98497009,FALSE,TRUE,1998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1127,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.0200043,Justice Center,Cleveland,Ohio,41.50220871,-81.69677734,FALSE,TRUE,1977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1132,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.1699982,Skybridge,Chicago,Illinois,41.88264084,-87.64684296,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1125,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.1699982,Market Tower,Indianapolis,Indiana,39.76897049,-86.1594162,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1126,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.1699982,One Sutton Place North,New York City,New York,40.75997925,-73.95990753,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1123,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.1699982,Two Sutton Place North,New York City,New York,40.75997162,-73.9596405,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1123,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.3000031,CenturyLink Building,Minneapolis,Minnesota,44.97745132,-93.26670074,FALSE,TRUE,1932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1122,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.3200073,2020 North Lincoln Park West,Chicago,Illinois,41.91881943,-87.63696289,FALSE,TRUE,1971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1121,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.5299988,Moana Pacific East Tower,Honolulu,Hawaii,21.29622078,-157.846283,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1119,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.5299988,Moana Pacific West Tower,Honolulu,Hawaii,21.2958107,-157.847168,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1119,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.5700073,180 Riverside Boulevard at Trump Place,New York City,New York,40.77848053,-73.9881897,FALSE,TRUE,1998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1118,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.6199951,Archstone Chelsea,New York City,New York,40.74557114,-73.99050903,FALSE,TRUE,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1117,FALSE,TRUE,FALSE,FALSE,FALSE
completed,128.6300049,195 Broadway,New York City,New York,40.71097183,-74.00969696,FALSE,TRUE,1922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1115,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.6300049,Wells Fargo Center,Salt Lake City,Utah,40.76337814,-111.8906403,FALSE,TRUE,1998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1116,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.8600006,Rio Masquerade Tower,Las Vegas,Nevada,36.11618042,-115.1866226,FALSE,TRUE,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1114,FALSE,FALSE,FALSE,FALSE,FALSE
completed,128.8999939,The Bowie,Austin,Texas,30.26931953,-97.75299072,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1113,FALSE,TRUE,FALSE,FALSE,FALSE
