current,height,name,city,state,multi,main,latitude,longitude,abandoned,is.completed,completed.year,air.traffic.control.tower,belltower,bridge,casino,commercial,education,exhibition,floors.above,government,hospital,hotel,industrial,library,museum,observation,office,other,rank,religious,residential,retail,serviced.apartments,telecommunications
completed,193.5500031,One PPG Place,Pittsburgh,Pennsylvania,office,office,40.44002151,-80.00364685,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,273,FALSE,FALSE,FALSE,FALSE,FALSE
completed,193.25,345 Park Avenue,New York City,New York,office,office,40.75777817,-73.97238159,FALSE,TRUE,1969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,275,FALSE,FALSE,FALSE,FALSE,FALSE
completed,193.25,One First National Center,Omaha,Newbraska,office,office,41.25901031,-95.93756866,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,274,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192.7400055,BG Group Place,Houston,Texas,office,office,29.75790024,-95.36338043,FALSE,TRUE,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,276,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192.73,Halekauwila Place,Honolulu,Hawaii,residential,residential,21.30048943,-157.859024,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2401,FALSE,TRUE,FALSE,FALSE,FALSE
completed,192.6000061,Mercantile Building,New York City,New York,office,office,40.75156021,-73.98127747,FALSE,TRUE,1929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,278,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192.5800018,Langham Place,New York City,New York,residential / hotel,residential,40.75006866,-73.98374939,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,279,FALSE,TRUE,FALSE,FALSE,FALSE
completed,192.3800049,The Heritage at Millennium Park,Chicago,Illinois,residential,residential,41.88415909,-87.62560272,FALSE,TRUE,2005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,280,FALSE,TRUE,FALSE,FALSE,FALSE
completed,192.3300018,Encore,Las Vegas,Nevada,hotel,hotel,36.12950134,-115.1648636,FALSE,TRUE,2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,282,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192.2799988,Mint at Riverfront,Miami,Florida,residential,residential,25.76948929,-80.19515228,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,283,FALSE,TRUE,FALSE,FALSE,FALSE
completed,192.1100006,W New York Downtown Hotel & Residences,New York City,New York,residential / hotel,residential,40.70909119,-74.01364136,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,284,FALSE,TRUE,FALSE,FALSE,FALSE
completed,192.0299988,Grace Plaza,New York City,New York,office,office,40.75463867,-73.98269653,FALSE,TRUE,1972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,286,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192.0299988,Home Insurance Plaza,New York City,New York,office,office,40.70872116,-74.00814056,FALSE,TRUE,1966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,288,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192.0299988,Safeco Plaza,Seattle,Washington,office,office,47.60622025,-122.3337631,FALSE,TRUE,1969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,286,FALSE,FALSE,FALSE,FALSE,FALSE
completed,192,Infinity at Brickell,Miami,Florida,residential / office,residential,25.76107025,-80.19428253,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,289,FALSE,TRUE,FALSE,FALSE,FALSE
completed,191.7200012,101 Park Avenue,New York City,New York,office,office,40.75086975,-73.97785187,FALSE,TRUE,1982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,290,FALSE,FALSE,FALSE,FALSE,FALSE
completed,191.4199982,Elm Place,Dallas,Texas,office,office,32.78144836,-96.80075836,FALSE,TRUE,1965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,291,FALSE,FALSE,FALSE,FALSE,FALSE
completed,191.4199982,888 7th Avenue,New York City,New York,office,office,40.76530838,-73.98084259,FALSE,TRUE,1971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,292,FALSE,FALSE,FALSE,FALSE,FALSE
completed,190.5,Citigroup Center,Los Angeles,California,office,office,34.05160904,-118.2550583,FALSE,TRUE,1979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,294,FALSE,FALSE,FALSE,FALSE,FALSE
completed,190.5,Miami Tower,Miami,Florida,office,office,25.77227974,-80.19145966,FALSE,TRUE,1987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,295,FALSE,FALSE,FALSE,FALSE,FALSE
completed,190.5,Waldorf Astoria New York,New York City,New York,residential / hotel,hotel,40.75656891,-73.97338104,FALSE,TRUE,1931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,295,FALSE,FALSE,FALSE,FALSE,FALSE
completed,189.9900055,353 North Clark,Chicago,Illinois,office,office,41.88888931,-87.63020325,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,297,FALSE,FALSE,FALSE,FALSE,FALSE
completed,189.8899994,One Kansas City Place,Kansas City,Kansas,office,office,39.09970093,-94.58377075,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,299,FALSE,FALSE,FALSE,FALSE,FALSE
completed,189.8899994,Trump Palace,New York City,New York,residential,residential,40.76742935,-73.96177673,FALSE,TRUE,1991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,298,FALSE,TRUE,FALSE,FALSE,FALSE
completed,189.5899963,Trump International Hotel & Tower 1,Las Vegas,Nevada,residential / hotel,residential,36.12963104,-115.1727829,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300,FALSE,TRUE,FALSE,FALSE,FALSE
completed,189.5899963,Tower of the Americas,San Antonio,Texas,observation,observation,29.41902924,-98.48355103,FALSE,TRUE,1968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,301,FALSE,FALSE,FALSE,FALSE,FALSE
completed,189.2799988,One Madison Park,New York City,New York,residential,residential,40.74065018,-73.98805237,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302,FALSE,TRUE,FALSE,FALSE,FALSE
completed,189,611 Place,Los Angeles,California,office,office,34.04916,-118.2553482,FALSE,TRUE,1967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,304,FALSE,FALSE,FALSE,FALSE,FALSE
completed,189,Olympic Tower,New York City,New York,residential / office,residential,40.7591095,-73.97615051,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,303,FALSE,TRUE,FALSE,FALSE,FALSE
completed,188.3399963,425 5th Avenue,New York City,New York,residential,residential,40.75104141,-73.98233032,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305,FALSE,TRUE,FALSE,FALSE,FALSE
completed,187.5,New York Life Building,New York City,New York,office,office,40.74277115,-73.9855423,FALSE,TRUE,1928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,307,FALSE,FALSE,FALSE,FALSE,FALSE
completed,187.4499969,Marina Blue,Miami,Florida,residential,residential,25.7823391,-80.18971252,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308,FALSE,TRUE,FALSE,FALSE,FALSE
completed,187.4100037,The Epic,New York City,New York,residential,residential,40.7487793,-73.99008942,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,309,FALSE,TRUE,FALSE,FALSE,FALSE
completed,187.3999939,Tower 49,New York City,New York,office,office,40.75727081,-73.97704315,FALSE,TRUE,1985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,310,FALSE,FALSE,FALSE,FALSE,FALSE
completed,187.1499939,Wynn Las Vegas,Las Vegas,Nevada,hotel / casino,hotel,36.12675858,-115.1655579,FALSE,TRUE,2005,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,312,FALSE,FALSE,FALSE,FALSE,FALSE
completed,187.1499939,Eventi,New York City,New York,residential / hotel,residential,40.74708176,-73.99015045,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311,FALSE,TRUE,FALSE,FALSE,FALSE
completed,186.7700043,OneEleven,Chicago,Illinois,residential,residential,41.88652039,-87.63143921,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,313,FALSE,TRUE,FALSE,FALSE,FALSE
completed,185.9299927,Plaza on Brickell Tower I,Miami,Florida,residential,residential,25.76505089,-80.19010925,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,315,FALSE,TRUE,FALSE,FALSE,FALSE
completed,185.9100037,Millennium Centre,Chicago,Illinois,residential,residential,41.89300919,-87.62927246,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,316,FALSE,TRUE,FALSE,FALSE,FALSE
completed,185.6300049,Credit Lyonnais Building,New York City,New York,office,office,40.76169968,-73.97988892,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,317,FALSE,FALSE,FALSE,FALSE,FALSE
completed,185.3200073,Chicago Place,Chicago,Illinois,residential / retail,residential,41.89530945,-87.62503815,FALSE,TRUE,1991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,318,FALSE,TRUE,TRUE,FALSE,FALSE
completed,184.8200073,City Centre,Seattle,Washington,office,office,47.61059952,-122.3346634,FALSE,TRUE,1989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,320,FALSE,FALSE,FALSE,FALSE,FALSE
completed,184.8000031,KPMG Tower,Los Angeles,California,office,office,34.0521698,-118.2526169,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,321,FALSE,FALSE,FALSE,FALSE,FALSE
completed,184.7100067,ExxonMobil Building,Houston,Texas,office,office,29.75355911,-95.36950684,FALSE,TRUE,1963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,322,FALSE,FALSE,FALSE,FALSE,FALSE
completed,184.5099945,Baccarat Hotel & Residences,New York City,New York,residential / hotel,residential,40.76079178,-73.97741699,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,323,FALSE,TRUE,FALSE,FALSE,FALSE
completed,184.4100037,Chicago Board of Trade,Chicago,Illinois,office,office,41.87760925,-87.63237762,FALSE,TRUE,1930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,325,FALSE,FALSE,FALSE,FALSE,FALSE
completed,184.4100037,One Rincon Hill South Tower,San Francisco,California,residential,residential,37.78580093,-122.3920975,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,324,FALSE,TRUE,FALSE,FALSE,FALSE
completed,184.4100037,Space Needle,Seattle,Washington,observation,observation,47.62049866,-122.3492966,FALSE,TRUE,1962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,326,FALSE,FALSE,FALSE,FALSE,FALSE
completed,184.1000061,The Orion,New York City,New York,residential,residential,40.75794983,-73.99226379,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,327,FALSE,TRUE,FALSE,FALSE,FALSE
completed,184,George Washington Bridge,New York City,New York,bridge,bridge,40.8517189,-73.95197296,FALSE,TRUE,1931,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,328,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.9499969,Cosmopolitan Casino Spa Tower,Las Vegas,Nevada,hotel,hotel,36.1099205,-115.1764908,FALSE,TRUE,2010,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,329,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.9499969,Cosmopolitan Casino Beach Club Tower,Las Vegas,Nevada,residential,residential,36.11026001,-115.1742477,FALSE,TRUE,2010,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,330,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.8000031,590 Madison Avenue,New York City,New York,office,office,40.76213074,-73.97299194,FALSE,TRUE,1983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,331,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.5,Gables Republic Tower,Dallas,Texas,office,office,32.78329849,-96.7978363,FALSE,TRUE,1954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,332,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.4299927,250 West 55th Street,New York City,New York,office,office,40.76502991,-73.98361969,FALSE,TRUE,2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,333,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.1999969,Epic Residences & Hotel,Miami,Florida,residential / hotel,residential,25.77059937,-80.18930054,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,335,FALSE,TRUE,FALSE,FALSE,FALSE
completed,183.1900024,BNY Mellon Center at One Boston Place,Boston,Massachusetts,office,office,42.35855865,-71.05834961,FALSE,TRUE,1970,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,339,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.1900024,CNA Plaza,Chicago,Illinois,office,office,41.87739944,-87.62560272,FALSE,TRUE,1972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,337,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.1900024,One Prudential Plaza,Chicago,Illinois,office,office,41.88489151,-87.62319946,FALSE,TRUE,1955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,339,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.1900024,U.S. Bank Center,Milwaukee,Wisconsin,office,office,43.03828049,-87.90196228,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,338,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183.1000061,Eleven Times Square,New York City,New York,office,office,40.75677109,-73.98963165,FALSE,TRUE,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,341,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183,101 California Street,San Francisco,California,office,office,37.79286957,-122.3978729,FALSE,TRUE,1982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,342,FALSE,FALSE,FALSE,FALSE,FALSE
completed,183,50 Fremont Center,San Francisco,California,office,office,37.79050827,-122.397171,FALSE,TRUE,1985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,343,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.8800049,One International Place,Boston,Massachusetts,office,office,42.35570908,-71.05200958,FALSE,TRUE,1987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,346,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.8800049,1500 Louisiana Street,Houston,Texas,office,office,29.7544899,-95.37129974,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,347,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.8800049,Aria Resort & Casino,Las Vegas,Nevada,hotel / casino,hotel,36.10778046,-115.1771393,FALSE,TRUE,2009,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.8600006,Heller International Tower,Chicago,Illinois,office,office,41.88090134,-87.64041901,FALSE,TRUE,1992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,348,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.4600067,Madison Plaza,Chicago,Illinois,office,office,41.88235855,-87.63440704,FALSE,TRUE,1982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,350,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.2700043,Republic Center Tower II,Dallas,Texas,office,office,32.78339005,-96.79723358,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,352,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182.25,Hawthorn Park,New York City,New York,residential,residential,40.77196121,-73.98609161,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,353,FALSE,TRUE,FALSE,FALSE,FALSE
completed,182.1799927,Russell Investments Center,Seattle,Washington,office / commercial,office,47.60779953,-122.3381119,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,354,FALSE,FALSE,FALSE,FALSE,FALSE
completed,182,Planet Hollywood Towers,Las Vegas,Nevada,hotel,hotel,36.10897827,-115.1687164,FALSE,TRUE,2009,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,355,FALSE,FALSE,FALSE,FALSE,FALSE
completed,181.9700012,Hearst Tower,New York City,New York,office,office,40.76654053,-73.98375702,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,356,FALSE,FALSE,FALSE,FALSE,FALSE
completed,181.6600037,Avalon Willoughby West,New York City,New York,residential,residential,40.69194031,-73.98497009,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,357,FALSE,TRUE,FALSE,FALSE,FALSE
completed,181.3000031,The Grant,Chicago,Illinois,residential,residential,41.86708832,-87.62201691,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,359,FALSE,TRUE,FALSE,FALSE,FALSE
completed,180.75,One Metropolitan Square,St. Louis,Missouri,office,office,38.62741089,-90.18955231,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,360,FALSE,FALSE,FALSE,FALSE,FALSE
completed,180.4400024,Celanese Building,New York City,New York,office,office,40.75857925,-73.98226166,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,361,FALSE,FALSE,FALSE,FALSE,FALSE
completed,179.8300018,One Financial Center,Boston,Massachusetts,office,office,42.35224152,-71.05623627,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,364,FALSE,FALSE,FALSE,FALSE,FALSE
completed,179.8300018,1000 Lake Shore Plaza,Chicago,Illinois,residential,residential,41.90103912,-87.62451172,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,362,FALSE,TRUE,FALSE,FALSE,FALSE
completed,179.8300018,Thurgood Marshall U.S. Court House,New York City,New York,office,office,40.71368027,-74.00251007,FALSE,TRUE,1936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,365,FALSE,FALSE,FALSE,FALSE,FALSE
completed,179.8300018,388 Bridge Street,New York City,New York,residential,residential,40.69165039,-73.98558807,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,363,FALSE,TRUE,FALSE,FALSE,FALSE
completed,179.4799957,The Clare at Water Tower,Chicago,Illinois,residential,residential,41.8972702,-87.62618256,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,366,FALSE,TRUE,FALSE,FALSE,FALSE
completed,179.3300018,Sky House,New York City,New York,residential,residential,40.74507904,-73.98558807,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,367,FALSE,TRUE,FALSE,FALSE,FALSE
